# dtype count scale_hex data_hex scale_bits... | back_bits...
fp32 33 - 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000 - 00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
fp32 33 - 0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f 3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000 - 3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000
fp32 33 - caf249710000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e 7149f2ca,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000 - 7149f2ca,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000
fp32 64 - d8dbeebd856a5a40dee72dbb71f5653eafd29a4083a862c12944153b9bc791c1ce8f713f3d5db53f6fbf2ebc7d8afc40298b3e3ba3f2d9408d36ff3b60d2183c550b10c26284f33c996bf63d33b3c7bcd55416bf2ef4b9bbbbc6dabc67ba333ee33999bb6cd0d83de6e1173b8892043c0dbde0bd7e5c8bc1019e7ec1548b283dbea33ec0e40487bbe570f0bf7686b53bb6f595c19de80d412ceec4419da5724084bb01bb39b7a741a12f16c2d80f0ac2a5e4a5bde3d2773c4826e6c19fc6033eeecd8ec14556873b1a689bbe488d0a3d307ca03e0b2033424c15ab3e744d63417f86893dcbecd73d36a7d93fa2ddf73f4eee60406bee30c03a1a83413ea2c93c bdeedbd8,405a6a85,bb2de7de,3e65f571,409ad2af,c162a883,3b154429,c191c79b,3f718fce,3fb55d3d,bc2ebf6f,40fc8a7d,3b3e8b29,40d9f2a3,3bff368d,3c18d260,c2100b55,3cf38462,3df66b99,bcc7b333,bf1654d5,bbb9f42e,bcdac6bb,3e33ba67,bb9939e3,3dd8d06c,3b17e1e6,3c049288,bde0bd0d,c18b5c7e,c17e9e01,3d288b54,c03ea3be,bb8704e4,bff070e5,3bb58676,c195f5b6,410de89d,41c4ee2c,4072a59d,bb01bb84,41a7b739,c2162fa1,c20a0fd8,bda5e4a5,3c77d2e3,c1e62648,3e03c69f,c18ecdee,3b875645,be9b681a,3d0a8d48,3ea07c30,4233200b,3eab154c,41634d74,3d89867f,3dd7eccb,3fd9a736,3ff7dda2,4060ee4e,c030ee6b,41831a3a,3cc9a23e - bdeedbd8,405a6a85,bb2de7de,3e65f571,409ad2af,c162a883,3b154429,c191c79b,3f718fce,3fb55d3d,bc2ebf6f,40fc8a7d,3b3e8b29,40d9f2a3,3bff368d,3c18d260,c2100b55,3cf38462,3df66b99,bcc7b333,bf1654d5,bbb9f42e,bcdac6bb,3e33ba67,bb9939e3,3dd8d06c,3b17e1e6,3c049288,bde0bd0d,c18b5c7e,c17e9e01,3d288b54,c03ea3be,bb8704e4,bff070e5,3bb58676,c195f5b6,410de89d,41c4ee2c,4072a59d,bb01bb84,41a7b739,c2162fa1,c20a0fd8,bda5e4a5,3c77d2e3,c1e62648,3e03c69f,c18ecdee,3b875645,be9b681a,3d0a8d48,3ea07c30,4233200b,3eab154c,41634d74,3d89867f,3dd7eccb,3fd9a736,3ff7dda2,4060ee4e,c030ee6b,41831a3a,3cc9a23e
fp32 64 - f6b4e0c862b5152fa8e3bead466d15c7a11efcb0981e19bebbc314394047524563e1c73f90d7bed6bbd596d210c73f5270bc9ec2628bddc73e908eca423e835bb19692ccac541fa95eac0abee32ce443b488ce5ee4977ad61f615836c4986bb8362ff8a2264c023e32cea146ed7d7be480687d3a1a13aa4705822f3f385c9fdcf552603ac2fca3d2792157a6fc9c26be588020bc4e8be0374edec2d29a6de02ff23835c290200f9ebeee89a7e14fe44ab277d442f26983c2cb225dca3f2ef037e529493540c2c5cbbfcedc25a335db41d38ad3ad1a0c78d3699736b6890bb34d182f2645dba241561d43abcda690e342eb2d6757ef8580c1a648063234d17431 c8e0b4f6,2f15b562,adbee3a8,c7156d46,b0fc1ea1,be191e98,3914c3bb,45524740,3fc7e163,d6bed790,d296d5bb,523fc710,c29ebc70,c7dd8b62,ca8e903e,5b833e42,cc9296b1,a91f54ac,be0aac5e,43e42ce3,5ece88b4,d67a97e4,3658611f,b86b98c4,a2f82f36,3e024c26,46a1ce32,e47b7ded,3a7d6880,47aa131a,3f2f8205,dc9f5c38,3a6052f5,d2a3fcc2,a6572179,be269cfc,bc208058,37e08b4e,d2c2de4e,2fe06d9a,c23538f2,9e0f2090,a789eebe,4ae44fe1,42d477b2,c28369f2,ca5d22cb,37f02e3f,354929e5,cbc5c240,25dccebf,41db35a3,add38ad3,d3780c1a,b6369769,4db30b89,45262f18,5641a2db,cdab431d,42e390a6,57672deb,c18085ef,320648a6,3174d134 - c8e0b4f6,2f15b562,adbee3a8,c7156d46,b0fc1ea1,be191e98,3914c3bb,45524740,3fc7e163,d6bed790,d296d5bb,523fc710,c29ebc70,c7dd8b62,ca8e903e,5b833e42,cc9296b1,a91f54ac,be0aac5e,43e42ce3,5ece88b4,d67a97e4,3658611f,b86b98c4,a2f82f36,3e024c26,46a1ce32,e47b7ded,3a7d6880,47aa131a,3f2f8205,dc9f5c38,3a6052f5,d2a3fcc2,a6572179,be269cfc,bc208058,37e08b4e,d2c2de4e,2fe06d9a,c23538f2,9e0f2090,a789eebe,4ae44fe1,42d477b2,c28369f2,ca5d22cb,37f02e3f,354929e5,cbc5c240,25dccebf,41db35a3,add38ad3,d3780c1a,b6369769,4db30b89,45262f18,5641a2db,cdab431d,42e390a6,57672deb,c18085ef,320648a6,3174d134
fp32 64 - b310061b6c73a5b9a588b5ef0d94fe096d657e4c51ebfa1d7b91dba893e7653032b28d070436df397708e9ef78fcac1776243ee88e509e482193abd807ffa10a07eabcce43ec904914f748988b8c6187085af10f937baf00f17fca4309af2553ca46c5fe6daca95a3a749b4913f6f80bd3e119f44eafe074ba3429c3d3c18e63411274eddc2553eb307278e911297401e45b292ee3789fd44c51760c64a828d55268025ea9b23aafde90e995b290d093281dec19b43e5c5642689b072308d126a7fd30d708c37266ee38c878941d31287e26a117a5d3a8dcd6cc31bec7a6dc21ffe51c5a8467e292e33d0494ff67c8ccf1e96febf36bf2990b016be4ac8b4dfa 1b0610b3,b9a5736c,efb588a5,09fe940d,4c7e656d,1dfaeb51,a8db917b,3065e793,078db232,39df3604,efe90877,17acfc78,e83e2476,489e508e,d8ab9321,0aa1ff07,cebcea07,4990ec43,9848f714,87618c8b,0ff15a08,00af7b93,43ca7ff1,5325af09,fec546ca,5aa9ac6d,499b743a,0bf8f613,f419e1d3,74e0af4e,c32934ba,638ec1d3,ed741241,eb5325dc,e9787230,01742911,2e295be4,d49f78e3,0c76514c,d528a864,5e026852,af3ab2a9,95e990de,93d090b2,19ec1d28,565c3eb4,079b6842,26d10823,d730fda7,6672c308,78c838ee,28311d94,17a1267e,dca8d3a5,be31ccd6,21dca6c7,5a1ce5ff,92e26784,94043de3,ccc867ff,eb6fe9f1,99f26bf3,e46b010b,fa4d8bac - 1b0610b3,b9a5736c,efb588a5,09fe940d,4c7e656d,1dfaeb51,a8db917b,3065e793,078db232,39df3604,efe90877,17acfc78,e83e2476,489e508e,d8ab9321,0aa1ff07,cebcea07,4990ec43,9848f714,87618c8b,0ff15a08,00af7b93,43ca7ff1,5325af09,fec546ca,5aa9ac6d,499b743a,0bf8f613,f419e1d3,74e0af4e,c32934ba,638ec1d3,ed741241,eb5325dc,e9787230,01742911,2e295be4,d49f78e3,0c76514c,d528a864,5e026852,af3ab2a9,95e990de,93d090b2,19ec1d28,565c3eb4,079b6842,26d10823,d730fda7,6672c308,78c838ee,28311d94,17a1267e,dca8d3a5,be31ccd6,21dca6c7,5a1ce5ff,92e26784,94043de3,ccc867ff,eb6fe9f1,99f26bf3,e46b010b,fa4d8bac
fp32 64 - a24a9bbfc6d8b83fa93ace3f6bc2eb3f8772d4bf47463f40ba7c91bf22211abf00ab74bf1a96a6bf956737c0a72b843f0cb087bf012c063f93fb64bf5624003f6dce254047ace03f10a727408eaab0bf400310c02df6c03fdb4735bf8fa589bf8bd425406ec8bfbfa13f883ff4479ebf94508fbf25752a406c3fc0bfe82977c0c8a4053ff466713f65004840f7931ebfb49775bfe02e0c3fa82ff23fc8dce2bf23580c3f199a7b3f987fe9bf07681abfbc1782bf9d230bc074ca233f01286240baf0e43ff4dbf1bf74455840427cbabff30d22bf572a29c0f09e0a40065b57bf9c4e714019d5393fd58df33fe270ff3f570e2bbf959750c0f1d9d0bf4d1984bf bf9b4aa2,3fb8d8c6,3fce3aa9,3febc26b,bfd47287,403f4647,bf917cba,bf1a2122,bf74ab00,bfa6961a,c0376795,3f842ba7,bf87b00c,3f062c01,bf64fb93,3f002456,4025ce6d,3fe0ac47,4027a710,bfb0aa8e,c0100340,3fc0f62d,bf3547db,bf89a58f,4025d48b,bfbfc86e,3f883fa1,bf9e47f4,bf8f5094,402a7525,bfc03f6c,c07729e8,3f05a4c8,3f7166f4,40480065,bf1e93f7,bf7597b4,3f0c2ee0,3ff22fa8,bfe2dcc8,3f0c5823,3f7b9a19,bfe97f98,bf1a6807,bf8217bc,c00b239d,3f23ca74,40622801,3fe4f0ba,bff1dbf4,40584574,bfba7c42,bf220df3,c0292a57,400a9ef0,bf575b06,40714e9c,3f39d519,3ff38dd5,3fff70e2,bf2b0e57,c0509795,bfd0d9f1,bf84194d - bf9b4aa2,3fb8d8c6,3fce3aa9,3febc26b,bfd47287,403f4647,bf917cba,bf1a2122,bf74ab00,bfa6961a,c0376795,3f842ba7,bf87b00c,3f062c01,bf64fb93,3f002456,4025ce6d,3fe0ac47,4027a710,bfb0aa8e,c0100340,3fc0f62d,bf3547db,bf89a58f,4025d48b,bfbfc86e,3f883fa1,bf9e47f4,bf8f5094,402a7525,bfc03f6c,c07729e8,3f05a4c8,3f7166f4,40480065,bf1e93f7,bf7597b4,3f0c2ee0,3ff22fa8,bfe2dcc8,3f0c5823,3f7b9a19,bfe97f98,bf1a6807,bf8217bc,c00b239d,3f23ca74,40622801,3fe4f0ba,bff1dbf4,40584574,bfba7c42,bf220df3,c0292a57,400a9ef0,bf575b06,40714e9c,3f39d519,3ff38dd5,3fff70e2,bf2b0e57,c0509795,bfd0d9f1,bf84194d
fp32 64 - 00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000 - 00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
fp32 64 - 0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f0000803f 3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000 - 3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000,3f800000
fp32 64 - caf249710000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e0000803e 7149f2ca,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000 - 7149f2ca,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000,3e800000
fp32 256 - b795d2bc17375e41ce38973b8558403eda0396bf516ac43d7da159bb0ebb403b4ad34dc2812532c17f5ee4bc5584e240ef2d69c198575442747626410bfb62c1a3b389c1b2d07b3e5d22ff41bc5b75bc793a1dc09eb038bf569de2bfe628933d72a4eabc3919393bb7dec53ff33ccfbfcee44fbc6ddf413f8a431b3de02c55bbd6bc903ee6cf91bce1f672be5d16003bdea478befefa04c26894c9408d2bf4c113a2febfa837a83ef2cebc3f133ce0bd7c02e73e5ebc0a3f9217d0c0dc60133fb7ee6b416340613ed60c08c196349abdee521ec29e61e13d06b093bd66a6133e5249fcc1ca27b13e3ec03d3cbbe67ec03666f9bf65e7f7bc794f2b42cb7c9d40adcefabc14a5c63f1e90263b0a64e0c14ed90f3fdee522420d4f24bdaefe42c1538d52c068e811c0550deb3e47e979c07be18bc026c136409c7559c2edef58c1e1b54c3f25dacb40a9cd95bc70b3c740001c6c3e09cdb84137ed6cbd3887d0bb1422fe3eac63c9bf34f8ec413012efbb12b1dbbcadda763c9786e23b2f93443b13e5053b2ad64a409a7cda3eda9c07c1ab480542588965bbb3b66bbe8896703bb45aadbd3a9dc741dd5216c1bbd5d1bf04a9f93f31e2ec3b7d206f3fd56677bba2cc5c3eea4806c2060a6ec19fc2bfbea81f6c3d2a04dc3d6452933eeaee9fbc771a7a4067919f3e462d5f3e18862d4075c2ddbfaead3ebec51de041ff4ab3bc6c10cd3f0cafd2c13b016c3e33724abd9026433d7316f0bfdbfad1c0263c9fc1294b8c3d0a9dd63bf839a9bbbf8a853dd8924a3dd90e3ebd4c859641978d8dbf047b44c27bd80ac1760d0c3e8fd14d3b5a17bebe292162bead0e68bf0778433e6ac1613cfc7817408a84a33d3167853fa0ebfdc0fe056c3ec3f4693b9b4c8fbcef877f424081f3c10908f6415b692bc21962b1bcc9afb43c6140f13f53abf13e295257425ea6ee3ea15212bfe732e43d7e56a5416eca8b3b5d97b1c0d0b6ad40919b013efd1795bb3755913eb1b33b3fa8bebabd7254c7c1fc03d1bb72d144c28a5937c224385ac0fab66bbe7674623bb2133e40275367c22da142bc2f1de0bf332086413a8248bd62cfea3cfe2ff7bbf19c72c1c1630b3e2e1b213fda2ecb3b2f6d0ebdf4c825bfc8c192bd849c5bc1fbcc70408834983ffb4928beebabf8bbecf1d23d7ec23141dec2e8bea53ad33b5a00024204e27f414b3f033da5de57bbf75e73c2405e603c075495c16ad1cc3e1dad9f3ebac40042ed8a31bd76b0123c41d1b43b3c118fbeee2bb041312a6f3e5e7765bd3a268d41a1042ac162c8ecc0103aa5c0b22998bbedc650bd8d0ad4be5a9456beadf12a3b868d483dbc802d3fc9638e3c91e4173ead54eec114832ec248dd5a40dd877341676f23c2e36c064262f9e33ff76553bb9e1d33bdbb2b15bb868e27bee27ebcbdd1b289bdd1df723d bcd295b7,415e3717,3b9738ce,3e405885,bf9603da,3dc46a51,bb59a17d,3b40bb0e,c24dd34a,c1322581,bce45e7f,40e28455,c1692def,42545798,41267674,c162fb0b,c189b3a3,3e7bd0b2,41ff225d,bc755bbc,c01d3a79,bf38b09e,bfe29d56,3d9328e6,bceaa472,3b391939,3fc5deb7,bfcf3cf3,bc4fe4ce,3f41df6d,3d1b438a,bb552ce0,3e90bcd6,bc91cfe6,be72f6e1,3b00165d,be78a4de,c204fafe,40c99468,c1f42b8d,bffea213,3ea837a8,3fbccef2,bde03c13,3ee7027c,3f0abc5e,c0d01792,3f1360dc,416beeb7,3e614063,c1080cd6,bd9a3496,c21e52ee,3de1619e,bd93b006,3e13a666,c1fc4952,3eb127ca,3c3dc03e,c07ee6bb,bff96636,bcf7e765,422b4f79,409d7ccb,bcfacead,3fc6a514,3b26901e,c1e0640a,3f0fd94e,4222e5de,bd244f0d,c142feae,c0528d53,c011e868,3eeb0d55,c079e947,c08be17b,4036c126,c259759c,c158efed,3f4cb5e1,40cbda25,bc95cda9,40c7b370,3e6c1c00,41b8cd09,bd6ced37,bbd08738,3efe2214,bfc963ac,41ecf834,bbef1230,bcdbb112,3c76daad,3be28697,3b44932f,3b05e513,404ad62a,3eda7c9a,c1079cda,420548ab,bb658958,be6bb6b3,3b709688,bdad5ab4,41c79d3a,c11652dd,bfd1d5bb,3ff9a904,3bece231,3f6f207d,bb7766d5,3e5ccca2,c20648ea,c16e0a06,bebfc29f,3d6c1fa8,3ddc042a,3e935264,bc9feeea,407a1a77,3e9f9167,3e5f2d46,402d8618,bfddc275,be3eadae,41e01dc5,bcb34aff,3fcd106c,c1d2af0c,3e6c013b,bd4a7233,3d432690,bff01673,c0d1fadb,c19f3c26,3d8c4b29,3bd69d0a,bba939f8,3d858abf,3d4a92d8,bd3e0ed9,4196854c,bf8d8d97,c2447b04,c10ad87b,3e0c0d76,3b4dd18f,bebe175a,be622129,bf680ead,3e437807,3c61c16a,401778fc,3da3848a,3f856731,c0fdeba0,3e6c05fe,3b69f4c3,bc8f4c9b,427f87ef,c1f38140,41f60809,c22b695b,bcb16219,3cb4afc9,3ff14061,3ef1ab53,42575229,3eeea65e,bf1252a1,3de432e7,41a5567e,3b8bca6e,c0b1975d,40adb6d0,3e019b91,bb9517fd,3e915537,3f3bb3b1,bdbabea8,c1c75472,bbd103fc,c244d172,c237598a,c05a3824,be6bb6fa,3b627476,403e13b2,c2675327,bc42a12d,bfe01d2f,41862033,bd48823a,3ceacf62,bbf72ffe,c1729cf1,3e0b63c1,3f211b2e,3bcb2eda,bd0e6d2f,bf25c8f4,bd92c1c8,c15b9c84,4070ccfb,3f983488,be2849fb,bbf8abeb,3dd2f1ec,4131c27e,bee8c2de,3bd33aa5,4202005a,417fe204,3d033f4b,bb57dea5,c2735ef7,3c605e40,c1955407,3eccd16a,3e9fad1d,4200c4ba,bd318aed,3c12b076,3bb4d141,be8f113c,41b02bee,3e6f2a31,bd65775e,418d263a,c12a04a1,c0ecc862,c0a53a10,bb9829b2,bd50c6ed,bed40a8d,be56945a,3b2af1ad,3d488d86,3f2d80bc,3c8e63c9,3e17e491,c1ee54ad,c22e8314,405add48,417387dd,c2236f67,42066ce3,3fe3f962,bb5365f7,bd331d9e,bb152bbb,be278e86,bdbc7ee2,bd89b2d1,3d72dfd1 - bcd295b7,415e3717,3b9738ce,3e405885,bf9603da,3dc46a51,bb59a17d,3b40bb0e,c24dd34a,c1322581,bce45e7f,40e28455,c1692def,42545798,41267674,c162fb0b,c189b3a3,3e7bd0b2,41ff225d,bc755bbc,c01d3a79,bf38b09e,bfe29d56,3d9328e6,bceaa472,3b391939,3fc5deb7,bfcf3cf3,bc4fe4ce,3f41df6d,3d1b438a,bb552ce0,3e90bcd6,bc91cfe6,be72f6e1,3b00165d,be78a4de,c204fafe,40c99468,c1f42b8d,bffea213,3ea837a8,3fbccef2,bde03c13,3ee7027c,3f0abc5e,c0d01792,3f1360dc,416beeb7,3e614063,c1080cd6,bd9a3496,c21e52ee,3de1619e,bd93b006,3e13a666,c1fc4952,3eb127ca,3c3dc03e,c07ee6bb,bff96636,bcf7e765,422b4f79,409d7ccb,bcfacead,3fc6a514,3b26901e,c1e0640a,3f0fd94e,4222e5de,bd244f0d,c142feae,c0528d53,c011e868,3eeb0d55,c079e947,c08be17b,4036c126,c259759c,c158efed,3f4cb5e1,40cbda25,bc95cda9,40c7b370,3e6c1c00,41b8cd09,bd6ced37,bbd08738,3efe2214,bfc963ac,41ecf834,bbef1230,bcdbb112,3c76daad,3be28697,3b44932f,3b05e513,404ad62a,3eda7c9a,c1079cda,420548ab,bb658958,be6bb6b3,3b709688,bdad5ab4,41c79d3a,c11652dd,bfd1d5bb,3ff9a904,3bece231,3f6f207d,bb7766d5,3e5ccca2,c20648ea,c16e0a06,bebfc29f,3d6c1fa8,3ddc042a,3e935264,bc9feeea,407a1a77,3e9f9167,3e5f2d46,402d8618,bfddc275,be3eadae,41e01dc5,bcb34aff,3fcd106c,c1d2af0c,3e6c013b,bd4a7233,3d432690,bff01673,c0d1fadb,c19f3c26,3d8c4b29,3bd69d0a,bba939f8,3d858abf,3d4a92d8,bd3e0ed9,4196854c,bf8d8d97,c2447b04,c10ad87b,3e0c0d76,3b4dd18f,bebe175a,be622129,bf680ead,3e437807,3c61c16a,401778fc,3da3848a,3f856731,c0fdeba0,3e6c05fe,3b69f4c3,bc8f4c9b,427f87ef,c1f38140,41f60809,c22b695b,bcb16219,3cb4afc9,3ff14061,3ef1ab53,42575229,3eeea65e,bf1252a1,3de432e7,41a5567e,3b8bca6e,c0b1975d,40adb6d0,3e019b91,bb9517fd,3e915537,3f3bb3b1,bdbabea8,c1c75472,bbd103fc,c244d172,c237598a,c05a3824,be6bb6fa,3b627476,403e13b2,c2675327,bc42a12d,bfe01d2f,41862033,bd48823a,3ceacf62,bbf72ffe,c1729cf1,3e0b63c1,3f211b2e,3bcb2eda,bd0e6d2f,bf25c8f4,bd92c1c8,c15b9c84,4070ccfb,3f983488,be2849fb,bbf8abeb,3dd2f1ec,4131c27e,bee8c2de,3bd33aa5,4202005a,417fe204,3d033f4b,bb57dea5,c2735ef7,3c605e40,c1955407,3eccd16a,3e9fad1d,4200c4ba,bd318aed,3c12b076,3bb4d141,be8f113c,41b02bee,3e6f2a31,bd65775e,418d263a,c12a04a1,c0ecc862,c0a53a10,bb9829b2,bd50c6ed,bed40a8d,be56945a,3b2af1ad,3d488d86,3f2d80bc,3c8e63c9,3e17e491,c1ee54ad,c22e8314,405add48,417387dd,c2236f67,42066ce3,3fe3f962,bb5365f7,bd331d9e,bb152bbb,be278e86,bdbc7ee2,bd89b2d1,3d72dfd1
